,url,brand,title,price,description,colour,material
388,https://collatethelabel.com/home/2027-col27.html?id_category=30#/colours-black,Collate,Button Detail Knit Skirt,SGD$109.00,A sophisticated addition to your work wardrobe. Best paired with our Mock-Neck Knit Top.,"['BLACK', 'PINK']","55% NYLON, 40% COTTON, 5% SPANDEX"
389,https://collatethelabel.com/home/2025-col25.html?id_category=30#/colours-navy,Collate,Notch-neck Cotton Dress,SGD$129.00,"A flattering silhouette made in stretchable, breathable cotton. Best for casual days at work or play.","['BEIGE', 'NAVY']","97% COTTON, 3% SPANDEX"
390,https://collatethelabel.com/home/2025-col25.html?id_category=30#/colours-beige,Collate,Notch-neck Cotton Dress,SGD$129.00,"A flattering silhouette made in stretchable, breathable cotton. Best for casual days at work or play.","['BEIGE', 'NAVY']","97% COTTON, 3% SPANDEX"
391,https://collatethelabel.com/home/2020-col20.html?id_category=30#/colours-pink,Collate,Knit Pencil Dress,SGD$129.00,"A pencil dress with a pleated V-neck feature, made in our favourite double knit fabric for plenty of comfort and stretch.","['BLACK', 'WHITE', 'PINK']","55% NYLON, 40% COTTON, 5% SPANDEX"
392,https://collatethelabel.com/home/2022-col22.html?id_category=30#/colours-grey,Collate,Tapered Knit Trousers,SGD$89.00,A classic mid-rise trouser made in our favourite double knit fabric for plenty of comfort and stretch.,"['BLACK', 'GREY']","55% NYLON, 40% COTTON, 5% SPANDEX"
393,https://collatethelabel.com/home/2036-col36.html?id_category=30#/colours-white,Collate,Notch Neck Pencil Dress,SGD$129.00,A classic pencil dress silhouette made in our favourite double knit fabric for plenty of comfort and stretch.,"['BLACK', 'WHITE', 'PINK', 'ARMY GREEN']","55% NYLON, 40% COTTON, 5% SPANDEX"
394,https://collatethelabel.com/home/2031-col31.html?id_category=30#/colours-green,Collate,Sunray Pleat Midi Dress,SGD$149.00,"A classic midi silhouette featuring a beautifully pleated skirt. Made in a lightweight textured fabric, fit for any occasion.","['BLACK', 'GREEN', 'DARK PINK']",100% POLYESTER
395,https://collatethelabel.com/home/2031-col31.html?id_category=30#/colours-black,Collate,Sunray Pleat Midi Dress,SGD$149.00,"A classic midi silhouette featuring a beautifully pleated skirt. Made in a lightweight textured fabric, fit for any occasion.","['BLACK', 'GREEN', 'DARK PINK']",100% POLYESTER
396,https://collatethelabel.com/home/2036-col36.html?id_category=30#/colours-army_green,Collate,Notch Neck Pencil Dress,SGD$129.00,A classic pencil dress silhouette made in our favourite double knit fabric for plenty of comfort and stretch.,"['BLACK', 'WHITE', 'PINK', 'ARMY GREEN']","55% NYLON, 40% COTTON, 5% SPANDEX"
397,https://collatethelabel.com/home/2036-col36.html?id_category=30#/colours-black,Collate,Notch Neck Pencil Dress,SGD$129.00,A classic pencil dress silhouette made in our favourite double knit fabric for plenty of comfort and stretch.,"['BLACK', 'WHITE', 'PINK', 'ARMY GREEN']","55% NYLON, 40% COTTON, 5% SPANDEX"
398,https://collatethelabel.com/home/2031-col31.html?id_category=30#/colours-dark_pink,Collate,Sunray Pleat Midi Dress,SGD$149.00,"A classic midi silhouette featuring a beautifully pleated skirt. Made in a lightweight textured fabric, fit for any occasion.","['BLACK', 'GREEN', 'DARK PINK']",100% POLYESTER
399,https://collatethelabel.com/home/2021-col21.html?id_category=30#/colours-white,Collate,V-neck Work Dress,SGD$129.00,A classic silhouette made in a lightweight crepe fabric for comfort at the desk or dinner.,"['WHITE', 'BEIGE']",100% POLYESTER
400,https://collatethelabel.com/home/2036-col36.html?id_category=30#/colours-pink,Collate,Notch Neck Pencil Dress,SGD$129.00,A classic pencil dress silhouette made in our favourite double knit fabric for plenty of comfort and stretch.,"['BLACK', 'WHITE', 'PINK', 'ARMY GREEN']","55% NYLON, 40% COTTON, 5% SPANDEX"
401,https://collatethelabel.com/home/2030-col30.html?id_category=30#/colours-black,Collate,V-neck Jumpsuit,SGD$149.00,"Made with a lightweight crepe fabric, this flattering number will take you to cocktails, weddings, and everything in between.","['BLACK', 'WHITE']",100% POLYESTER
402,https://collatethelabel.com/home/2030-col30.html?id_category=30#/colours-white,Collate,V-neck Jumpsuit,SGD$149.00,"Made with a lightweight crepe fabric, this flattering number will take you to cocktails, weddings, and everything in between.","['BLACK', 'WHITE']",100% POLYESTER
403,https://collatethelabel.com/home/2021-col21.html?id_category=30#/colours-beige,Collate,V-neck Work Dress,SGD$129.00,A classic silhouette made in a lightweight crepe fabric for comfort at the desk or dinner.,"['WHITE', 'BEIGE']",100% POLYESTER
404,https://collatethelabel.com/home/2032-col32.html?id_category=30#/colours-cream,Collate,Sunray Pleat Maxi Dress,SGD$169.00,"A classic maxi silhouette featuring a beautifully pleated skirt. Made in a lightweight textured fabric, fit for any occasion.","['BLACK', 'CREAM']",100% POLYESTER
405,https://collatethelabel.com/home/2032-col32.html?id_category=30#/colours-black,Collate,Sunray Pleat Maxi Dress,SGD$169.00,"A classic maxi silhouette featuring a beautifully pleated skirt. Made in a lightweight textured fabric, fit for any occasion.","['BLACK', 'CREAM']",100% POLYESTER
406,https://collatethelabel.com/home/2035-col35.html?id_category=30#/colours-army_green,Collate,Flare-sleeve Pencil Dress,SGD$129.00,A pencil dress with a form-flaterring fit. A great desk to dinner pick.,"['BLACK', 'WHITE', 'ARMY GREEN']",100% POLYESTER
407,https://collatethelabel.com/home/2035-col35.html?id_category=30#/colours-white,Collate,Flare-sleeve Pencil Dress,SGD$129.00,A pencil dress with a form-flaterring fit. A great desk to dinner pick.,"['BLACK', 'WHITE', 'ARMY GREEN']",100% POLYESTER
408,https://collatethelabel.com/home/2035-col35.html?id_category=30#/colours-black,Collate,Flare-sleeve Pencil Dress,SGD$129.00,A pencil dress with a form-flaterring fit. A great desk to dinner pick.,"['BLACK', 'WHITE', 'ARMY GREEN']",100% POLYESTER
409,https://collatethelabel.com/home/2024-col24.html?id_category=30#/colours-terracotta,Collate,Button Detail Pants,SGD$109.00,"Made with a glossed textured fabric, this high-waisted pants will keep you polished from day to night.","['BLACK', 'TERRACOTTA']",100% POLYESTER
410,https://collatethelabel.com/home/2029-col29.html?id_category=30#/colours-beige,Collate,Double Layer V-neck Blouse,SGD$69.00,"Pairing is a breeze with this staple piece. Made in a lightweight crepe fabric, double layered for comfort. Comes with pleat detailing at shoulder.","['BLACK', 'WHITE', 'BEIGE']",100% POLYESTER
411,https://collatethelabel.com/home/2024-col24.html?id_category=30#/colours-black,Collate,Button Detail Pants,SGD$109.00,"Made with a glossed textured fabric, this high-waisted pants will keep you polished from day to night.","['BLACK', 'TERRACOTTA']",100% POLYESTER
412,https://collatethelabel.com/home/2029-col29.html?id_category=30#/colours-white,Collate,Double Layer V-neck Blouse,SGD$69.00,"Pairing is a breeze with this staple piece. Made in a lightweight crepe fabric, double layered for comfort. Comes with pleat detailing at shoulder.","['BLACK', 'WHITE', 'BEIGE']",100% POLYESTER
413,https://collatethelabel.com/home/2029-col29.html?id_category=30#/colours-black,Collate,Double Layer V-neck Blouse,SGD$69.00,"Pairing is a breeze with this staple piece. Made in a lightweight crepe fabric, double layered for comfort. Comes with pleat detailing at shoulder.","['BLACK', 'WHITE', 'BEIGE']",100% POLYESTER
414,https://collatethelabel.com/home/2034-col34.html?id_category=30#/colours-pink,Collate,Two-way Midi Dress,SGD$129.00,A versatile dress that can be worn two ways. Made with a glossed textured fabric to take you from day to night.,"['BLACK', 'PINK']",100% POLYESTER
415,https://collatethelabel.com/home/2034-col34.html?id_category=30#/colours-black,Collate,Two-way Midi Dress,SGD$129.00,A versatile dress that can be worn two ways. Made with a glossed textured fabric to take you from day to night.,"['BLACK', 'PINK']",100% POLYESTER
416,https://collatethelabel.com/home/2033-col33.html?id_category=30#/colours-cream,Collate,Two-way Crepe Blouse,SGD$79.00,A versatile blouse that can be worn two ways. Made in a weighted crepe fabric for comfort and structure.,"['BLACK', 'WHITE', 'CREAM', 'OLIVE']",100% POLYESTER
417,https://collatethelabel.com/home/2033-col33.html?id_category=30#/colours-white,Collate,Two-way Crepe Blouse,SGD$79.00,A versatile blouse that can be worn two ways. Made in a weighted crepe fabric for comfort and structure.,"['BLACK', 'WHITE', 'CREAM', 'OLIVE']",100% POLYESTER
418,https://collatethelabel.com/home/2033-col33.html?id_category=30#/colours-olive,Collate,Two-way Crepe Blouse,SGD$79.00,A versatile blouse that can be worn two ways. Made in a weighted crepe fabric for comfort and structure.,"['BLACK', 'WHITE', 'CREAM', 'OLIVE']",100% POLYESTER
419,https://collatethelabel.com/home/2033-col33.html?id_category=30#/colours-black,Collate,Two-way Crepe Blouse,SGD$79.00,A versatile blouse that can be worn two ways. Made in a weighted crepe fabric for comfort and structure.,"['BLACK', 'WHITE', 'CREAM', 'OLIVE']",100% POLYESTER
420,https://collatethelabel.com/home/2020-col20.html?id_category=30#/colours-white,Collate,Knit Pencil Dress,SGD$129.00,"A pencil dress with a pleated V-neck feature, made in our favourite double knit fabric for plenty of comfort and stretch.","['BLACK', 'WHITE', 'PINK']","55% NYLON, 40% COTTON, 5% SPANDEX"
421,https://collatethelabel.com/home/2022-col22.html?id_category=30#/colours-black,Collate,Tapered Knit Trousers,SGD$89.00,A classic mid-rise trouser made in our favourite double knit fabric for plenty of comfort and stretch.,"['BLACK', 'GREY']","55% NYLON, 40% COTTON, 5% SPANDEX"
422,https://collatethelabel.com/home/2020-col20.html?id_category=30#/colours-black,Collate,Knit Pencil Dress,SGD$129.00,"A pencil dress with a pleated V-neck feature, made in our favourite double knit fabric for plenty of comfort and stretch.","['BLACK', 'WHITE', 'PINK']","55% NYLON, 40% COTTON, 5% SPANDEX"
423,https://collatethelabel.com/home/2027-col27.html?id_category=30#/colours-pink,Collate,Button Detail Knit Skirt,SGD$109.00,A sophisticated addition to your work wardrobe. Best paired with our Mock-Neck Knit Top.,"['BLACK', 'PINK']","55% NYLON, 40% COTTON, 5% SPANDEX"
424,https://collatethelabel.com/home/2027-col27.html?id_category=30#/colours-black,Collate,Button Detail Knit Skirt,SGD$109.00,A sophisticated addition to your work wardrobe. Best paired with our Mock-Neck Knit Top.,"['BLACK', 'PINK']","55% NYLON, 40% COTTON, 5% SPANDEX"
425,https://collatethelabel.com/home/2025-col25.html?id_category=30#/colours-navy,Collate,Notch-neck Cotton Dress,SGD$129.00,"A flattering silhouette made in stretchable, breathable cotton. Best for casual days at work or play.","['BEIGE', 'NAVY']","97% COTTON, 3% SPANDEX"
426,https://collatethelabel.com/home/2025-col25.html?id_category=30#/colours-beige,Collate,Notch-neck Cotton Dress,SGD$129.00,"A flattering silhouette made in stretchable, breathable cotton. Best for casual days at work or play.","['BEIGE', 'NAVY']","97% COTTON, 3% SPANDEX"
427,https://collatethelabel.com/home/2020-col20.html?id_category=30#/colours-pink,Collate,Knit Pencil Dress,SGD$129.00,"A pencil dress with a pleated V-neck feature, made in our favourite double knit fabric for plenty of comfort and stretch.","['BLACK', 'WHITE', 'PINK']","55% NYLON, 40% COTTON, 5% SPANDEX"
428,https://collatethelabel.com/home/2022-col22.html?id_category=30#/colours-grey,Collate,Tapered Knit Trousers,SGD$89.00,A classic mid-rise trouser made in our favourite double knit fabric for plenty of comfort and stretch.,"['BLACK', 'GREY']","55% NYLON, 40% COTTON, 5% SPANDEX"
429,https://collatethelabel.com/home/2036-col36.html?id_category=30#/colours-white,Collate,Notch Neck Pencil Dress,SGD$129.00,A classic pencil dress silhouette made in our favourite double knit fabric for plenty of comfort and stretch.,"['BLACK', 'WHITE', 'PINK', 'ARMY GREEN']","55% NYLON, 40% COTTON, 5% SPANDEX"
430,https://collatethelabel.com/home/2031-col31.html?id_category=30#/colours-green,Collate,Sunray Pleat Midi Dress,SGD$149.00,"A classic midi silhouette featuring a beautifully pleated skirt. Made in a lightweight textured fabric, fit for any occasion.","['BLACK', 'GREEN', 'DARK PINK']",100% POLYESTER
431,https://collatethelabel.com/home/2031-col31.html?id_category=30#/colours-black,Collate,Sunray Pleat Midi Dress,SGD$149.00,"A classic midi silhouette featuring a beautifully pleated skirt. Made in a lightweight textured fabric, fit for any occasion.","['BLACK', 'GREEN', 'DARK PINK']",100% POLYESTER
432,https://collatethelabel.com/home/2036-col36.html?id_category=30#/colours-army_green,Collate,Notch Neck Pencil Dress,SGD$129.00,A classic pencil dress silhouette made in our favourite double knit fabric for plenty of comfort and stretch.,"['BLACK', 'WHITE', 'PINK', 'ARMY GREEN']","55% NYLON, 40% COTTON, 5% SPANDEX"
433,https://collatethelabel.com/home/2036-col36.html?id_category=30#/colours-black,Collate,Notch Neck Pencil Dress,SGD$129.00,A classic pencil dress silhouette made in our favourite double knit fabric for plenty of comfort and stretch.,"['BLACK', 'WHITE', 'PINK', 'ARMY GREEN']","55% NYLON, 40% COTTON, 5% SPANDEX"
434,https://collatethelabel.com/home/2031-col31.html?id_category=30#/colours-dark_pink,Collate,Sunray Pleat Midi Dress,SGD$149.00,"A classic midi silhouette featuring a beautifully pleated skirt. Made in a lightweight textured fabric, fit for any occasion.","['BLACK', 'GREEN', 'DARK PINK']",100% POLYESTER
435,https://collatethelabel.com/home/2021-col21.html?id_category=30#/colours-white,Collate,V-neck Work Dress,SGD$129.00,A classic silhouette made in a lightweight crepe fabric for comfort at the desk or dinner.,"['WHITE', 'BEIGE']",100% POLYESTER
436,https://collatethelabel.com/home/2036-col36.html?id_category=30#/colours-pink,Collate,Notch Neck Pencil Dress,SGD$129.00,A classic pencil dress silhouette made in our favourite double knit fabric for plenty of comfort and stretch.,"['BLACK', 'WHITE', 'PINK', 'ARMY GREEN']","55% NYLON, 40% COTTON, 5% SPANDEX"
437,https://collatethelabel.com/home/2030-col30.html?id_category=30#/colours-black,Collate,V-neck Jumpsuit,SGD$149.00,"Made with a lightweight crepe fabric, this flattering number will take you to cocktails, weddings, and everything in between.","['BLACK', 'WHITE']",100% POLYESTER
438,https://collatethelabel.com/home/2030-col30.html?id_category=30#/colours-white,Collate,V-neck Jumpsuit,SGD$149.00,"Made with a lightweight crepe fabric, this flattering number will take you to cocktails, weddings, and everything in between.","['BLACK', 'WHITE']",100% POLYESTER
439,https://collatethelabel.com/home/2021-col21.html?id_category=30#/colours-beige,Collate,V-neck Work Dress,SGD$129.00,A classic silhouette made in a lightweight crepe fabric for comfort at the desk or dinner.,"['WHITE', 'BEIGE']",100% POLYESTER
440,https://collatethelabel.com/home/2032-col32.html?id_category=30#/colours-cream,Collate,Sunray Pleat Maxi Dress,SGD$169.00,"A classic maxi silhouette featuring a beautifully pleated skirt. Made in a lightweight textured fabric, fit for any occasion.","['BLACK', 'CREAM']",100% POLYESTER
441,https://collatethelabel.com/home/2032-col32.html?id_category=30#/colours-black,Collate,Sunray Pleat Maxi Dress,SGD$169.00,"A classic maxi silhouette featuring a beautifully pleated skirt. Made in a lightweight textured fabric, fit for any occasion.","['BLACK', 'CREAM']",100% POLYESTER
442,https://collatethelabel.com/home/2035-col35.html?id_category=30#/colours-army_green,Collate,Flare-sleeve Pencil Dress,SGD$129.00,A pencil dress with a form-flaterring fit. A great desk to dinner pick.,"['BLACK', 'WHITE', 'ARMY GREEN']",100% POLYESTER
443,https://collatethelabel.com/home/2035-col35.html?id_category=30#/colours-white,Collate,Flare-sleeve Pencil Dress,SGD$129.00,A pencil dress with a form-flaterring fit. A great desk to dinner pick.,"['BLACK', 'WHITE', 'ARMY GREEN']",100% POLYESTER
444,https://collatethelabel.com/home/2035-col35.html?id_category=30#/colours-black,Collate,Flare-sleeve Pencil Dress,SGD$129.00,A pencil dress with a form-flaterring fit. A great desk to dinner pick.,"['BLACK', 'WHITE', 'ARMY GREEN']",100% POLYESTER
445,https://collatethelabel.com/home/2024-col24.html?id_category=30#/colours-terracotta,Collate,Button Detail Pants,SGD$109.00,"Made with a glossed textured fabric, this high-waisted pants will keep you polished from day to night.","['BLACK', 'TERRACOTTA']",100% POLYESTER
446,https://collatethelabel.com/home/2029-col29.html?id_category=30#/colours-beige,Collate,Double Layer V-neck Blouse,SGD$69.00,"Pairing is a breeze with this staple piece. Made in a lightweight crepe fabric, double layered for comfort. Comes with pleat detailing at shoulder.","['BLACK', 'WHITE', 'BEIGE']",100% POLYESTER
447,https://collatethelabel.com/home/2024-col24.html?id_category=30#/colours-black,Collate,Button Detail Pants,SGD$109.00,"Made with a glossed textured fabric, this high-waisted pants will keep you polished from day to night.","['BLACK', 'TERRACOTTA']",100% POLYESTER
448,https://collatethelabel.com/home/2029-col29.html?id_category=30#/colours-white,Collate,Double Layer V-neck Blouse,SGD$69.00,"Pairing is a breeze with this staple piece. Made in a lightweight crepe fabric, double layered for comfort. Comes with pleat detailing at shoulder.","['BLACK', 'WHITE', 'BEIGE']",100% POLYESTER
449,https://collatethelabel.com/home/2029-col29.html?id_category=30#/colours-black,Collate,Double Layer V-neck Blouse,SGD$69.00,"Pairing is a breeze with this staple piece. Made in a lightweight crepe fabric, double layered for comfort. Comes with pleat detailing at shoulder.","['BLACK', 'WHITE', 'BEIGE']",100% POLYESTER
450,https://collatethelabel.com/home/2034-col34.html?id_category=30#/colours-pink,Collate,Two-way Midi Dress,SGD$129.00,A versatile dress that can be worn two ways. Made with a glossed textured fabric to take you from day to night.,"['BLACK', 'PINK']",100% POLYESTER
451,https://collatethelabel.com/home/2034-col34.html?id_category=30#/colours-black,Collate,Two-way Midi Dress,SGD$129.00,A versatile dress that can be worn two ways. Made with a glossed textured fabric to take you from day to night.,"['BLACK', 'PINK']",100% POLYESTER
452,https://collatethelabel.com/home/2033-col33.html?id_category=30#/colours-cream,Collate,Two-way Crepe Blouse,SGD$79.00,A versatile blouse that can be worn two ways. Made in a weighted crepe fabric for comfort and structure.,"['BLACK', 'WHITE', 'CREAM', 'OLIVE']",100% POLYESTER
453,https://collatethelabel.com/home/2033-col33.html?id_category=30#/colours-white,Collate,Two-way Crepe Blouse,SGD$79.00,A versatile blouse that can be worn two ways. Made in a weighted crepe fabric for comfort and structure.,"['BLACK', 'WHITE', 'CREAM', 'OLIVE']",100% POLYESTER
454,https://collatethelabel.com/home/2033-col33.html?id_category=30#/colours-olive,Collate,Two-way Crepe Blouse,SGD$79.00,A versatile blouse that can be worn two ways. Made in a weighted crepe fabric for comfort and structure.,"['BLACK', 'WHITE', 'CREAM', 'OLIVE']",100% POLYESTER
455,https://collatethelabel.com/home/2033-col33.html?id_category=30#/colours-black,Collate,Two-way Crepe Blouse,SGD$79.00,A versatile blouse that can be worn two ways. Made in a weighted crepe fabric for comfort and structure.,"['BLACK', 'WHITE', 'CREAM', 'OLIVE']",100% POLYESTER
